89	1778	144	1
89	2135	188	1
288	22	190	1
288	902	96	9
33	2528	188	1
33	1508	99	1
33	1346	194	1
33	178	0	1
33	687	194	1
33	879	194	1
105	1465	144	1
105	902	96	4
105	580	188	1
105	338	228	1
105	1049	150	1
119	1336	65	1
315	131	97	1
315	378	99	1
315	879	203	1
315	338	228	1
315	882	229	1
315	1582	201	2
315	902	96	2
171	547	129	1
319	902	96	2
280	498	136	1
252	489	97	1
39	1933	136	1
48	338	228	1
48	1931	199	1
48	902	96	4
48	111	188	1
48	1986	99	1
246	1605	229	1
30	881	97	1
32	902	96	1
32	1496	188	1
32	130	98	1
32	139	98	1
32	879	198	1
32	338	228	1
291	102	136	1
142	1020	97	1
187	692	97	1
214	715	97	1
168	746	136	1
58	902	96	1
58	2339	199	1
58	1111	188	1
228	841	225	1
74	448	108	1
74	1005	108	1
74	1791	108	1
74	1347	108	1
74	1263	108	1
74	317	108	1
74	1966	108	1
74	1867	108	1
74	498	108	1
74	679	108	1
74	1307	51	1
74	936	108	1
74	786	108	1
74	268	108	1
74	1864	108	1
74	388	108	1
74	1910	108	1
74	583	108	1
74	588	108	1
74	1539	108	1
74	540	108	1
74	1039	108	1
74	2303	108	1
74	2213	108	1
74	1410	108	1
74	608	108	1
74	1141	108	1
141	1384	36	1
131	315	98	1
102	902	96	5
102	291	188	1
102	1538	230	1
304	2551	98	1
304	902	96	1
301	902	96	2
301	550	199	1
301	338	228	1
301	1986	99	1
301	206	188	1
197	529	100	1
162	388	98	1
106	911	136	1
357	1725	98	1
357	902	96	1
357	1897	98	1
357	2062	198	1
288	406	98	3
288	1957	98	1
334	178	0	1
334	505	188	1
334	1819	106	1
334	505	189	1
334	902	96	3
379	1445	136	1
393	2076	200	1
393	902	96	2
393	300	144	1
14	2283	199	1
14	1986	99	2
14	2224	188	1
14	1570	199	1
14	385	195	1
411	582	136	1
411	1363	136	1
436	540	97	1
459	1854	136	1
414	1098	98	1
336	338	228	1
336	902	96	1
336	1963	98	1
336	2072	188	1
336	1264	98	1
502	940	98	1
371	178	0	1
371	902	96	4
371	1508	99	1
371	1577	188	1
329	89	18	1
329	1249	18	1
438	7	18	1
438	1054	18	1
438	583	18	1
438	1452	18	1
438	1397	18	1
348	2202	85	1
348	22	190	1
348	2485	203	1
348	902	96	2
348	22	188	1
488	1819	106	1
488	902	96	1
488	579	188	1
488	1776	0	1
440	902	96	1
440	687	194	1
440	1819	106	1
440	275	189	1
440	2416	188	1
375	614	99	1
375	902	96	2
375	644	149	1
375	338	228	1
375	1312	188	1
102	22	190	1
102	2381	203	1
102	63	188	1
102	2103	203	1
445	651	97	1
521	53	196	1
521	687	194	1
521	178	0	1
461	135	199	1
461	1986	99	1
461	2062	199	1
461	902	96	3
461	1788	195	1
461	1057	188	1
461	338	228	2
448	879	194	1
448	518	188	1
448	1466	190	1
448	902	96	1
339	772	188	1
339	902	96	1
397	1229	136	1
397	246	136	1
269	1866	136	1
269	1542	136	1
269	1808	136	1
424	1563	166	1
424	2314	217	1
472	1808	97	1
426	2546	98	1
426	902	96	3
426	2006	98	1
407	1986	99	1
407	550	199	1
407	902	96	1
320	380	97	1
464	286	136	1
396	1005	136	1
388	162	97	1
388	1985	99	1
388	178	0	1
388	318	188	1
388	2024	97	1
388	2340	97	1
388	74	106	1
388	902	96	1
388	557	97	1
528	902	96	2
528	2202	85	1
498	280	188	1
498	1949	190	2
498	1916	0	1
498	1819	106	1
498	902	96	2
404	232	188	1
404	902	96	2
399	524	97	1
439	2336	193	2
439	2336	196	1
439	902	96	2
345	1656	97	1
345	229	97	1
345	1986	99	1
345	707	97	1
345	1065	97	1
345	1582	201	1
345	338	228	1
345	902	96	1
345	2195	199	1
532	2062	199	1
532	1000	1	1
532	338	228	1
532	1710	43	1
532	2212	98	1
532	902	96	1
532	1986	99	1
389	2410	188	1
389	178	0	2
389	902	96	2
517	902	96	2
517	1254	188	1
517	178	0	1
266	1744	195	1
486	338	228	1
486	1519	98	1
486	64	98	1
486	902	96	5
486	11	188	1
153	489	97	1
402	721	97	1
361	267	18	1
361	120	139	1
361	645	139	1
361	1326	18	1
361	225	18	1
361	1064	18	1
361	899	18	1
361	1281	18	1
361	962	18	1
378	2094	105	1
378	2005	105	1
378	1259	105	1
378	1839	105	1
378	844	105	1
378	789	105	1
378	417	105	1
378	2079	105	1
378	1662	105	1
378	1016	105	1
378	1311	105	1
378	1714	105	1
378	315	105	1
378	2063	105	1
378	1756	105	1
378	1645	105	1
378	763	105	1
378	634	105	1
378	109	105	1
378	1799	105	1
378	665	105	1
378	1428	105	1
378	1867	105	1
378	389	105	1
378	78	105	1
378	1655	105	1
378	1030	105	1
378	368	105	1
378	204	105	1
378	1883	105	1
378	868	105	1
378	1033	105	1
489	338	228	2
489	841	203	1
489	38	188	1
489	2530	200	1
489	902	96	6
489	300	144	2
489	1582	201	1
531	879	194	1
531	902	96	2
531	1819	106	1
531	1466	189	1
531	742	188	1
422	902	96	1
450	902	96	2
450	300	144	1
368	22	190	2
368	902	96	4
368	22	188	1
529	589	188	1
529	902	96	6
344	1053	20	1
469	2001	188	1
469	687	194	1
469	902	96	2
469	178	0	1
456	1691	233	1
484	1900	136	1
364	1072	136	1
247	2540	9	1
350	1447	217	1
516	1567	188	1
516	1567	189	1
516	178	0	1
516	902	96	1
509	902	96	2
509	2202	85	1
204	902	96	3
204	338	228	1
204	1465	144	1
204	1049	150	1
204	2443	198	1
204	10	188	1
356	1538	230	1
356	300	144	1
356	244	188	1
356	902	96	2
356	244	189	1
468	338	228	3
468	36	1	1
468	902	96	4
510	1530	97	1
441	750	136	1
441	2168	136	1
441	1059	136	1
476	547	217	1
413	902	96	2
413	2234	1	1
452	902	96	3
511	902	96	1
511	2243	196	1
511	178	0	1
382	1326	136	1
443	902	96	1
443	879	194	1
443	50	188	1
443	178	0	1
372	2318	199	1
372	902	96	2
372	1741	199	1
372	1986	99	1
372	338	228	1
372	796	188	1
513	2540	9	1
513	1743	59	1
513	2437	57	1
513	2540	13	1
485	178	0	1
485	2245	188	1
485	902	96	1
346	968	136	1
346	1661	136	1
346	1278	136	1
346	1441	136	1
390	886	97	1
373	1896	136	1
373	987	136	1
508	1633	136	1
362	288	97	1
479	1435	136	1
351	1132	217	1
492	2107	117	1
492	2215	117	1
492	540	117	1
492	1866	117	1
492	2139	117	1
492	1310	117	1
492	1672	117	1
492	96	117	1
492	1902	117	1
417	1008	199	1
417	902	96	4
447	1648	217	1
447	944	120	1
447	268	217	1
447	1822	120	1
458	2202	85	2
458	2505	188	1
458	500	41	2
458	902	96	2
432	1356	190	1
432	2202	85	1
432	409	147	1
432	1291	203	1
432	2493	144	1
432	902	96	1
384	144	132	1
523	902	96	2
25	1508	99	1
25	902	96	1
25	2165	188	1
25	1819	106	1
25	18	190	1
408	2215	136	1
408	998	136	1
380	338	228	2
380	1538	230	1
380	902	96	4
380	2103	203	1
380	768	188	1
380	300	144	1
460	1290	97	1
455	2007	136	1
455	1413	136	1
535	149	97	1
451	1368	98	1
451	338	228	2
451	158	98	1
451	902	96	3
451	1833	188	1
365	654	136	1
365	426	136	1
534	450	136	1
398	1030	136	1
381	1323	209	1
381	1323	217	1
327	573	73	1
524	902	96	1
524	980	199	1
524	1986	99	1
524	1596	98	1
524	338	228	1
524	2462	98	1
524	1712	188	1
507	1336	129	1
496	1821	188	1
496	2339	199	1
496	338	228	1
496	902	96	2
496	1931	199	1
496	2318	199	1
496	1986	99	1
491	1270	105	1
491	1763	202	1
491	1679	155	1
491	1485	105	1
491	2029	105	1
491	1976	105	1
491	1604	105	1
491	2158	105	1
491	1464	105	1
453	967	105	1
495	5	189	1
495	1513	188	1
495	902	96	2
569	1432	73	1
569	1323	217	3
569	1323	209	3
644	1337	19	1
644	1779	19	1
552	2530	200	1
552	1000	4	1
552	338	228	2
552	191	188	1
552	1049	150	1
552	300	144	1
552	902	96	4
2	439	136	1
651	1842	98	1
651	445	98	1
651	902	96	1
654	882	229	1
654	1582	201	1
654	902	96	1
654	338	228	1
598	358	4	1
598	902	96	2
598	2076	200	1
598	358	1	1
598	300	144	1
201	1604	30	1
618	2333	200	1
618	1111	188	1
626	532	203	1
597	1301	217	1
597	1323	209	2
597	1195	217	1
597	1532	217	1
299	1373	136	1
533	1042	136	1
641	235	97	1
552	635	98	1
552	2553	98	1
545	1058	97	1
572	2050	136	1
588	902	96	1
588	74	106	1
588	178	0	1
539	868	136	1
596	1097	212	1
596	80	130	1
596	1009	130	1
573	1563	174	2
573	327	163	1
573	2088	218	1
573	2198	218	1
645	1466	190	1
645	902	96	2
645	991	188	1
645	687	194	1
645	1819	106	1
590	1365	188	1
590	1538	230	1
590	902	96	3
590	300	144	2
569	2461	209	1
569	2461	217	1
569	1145	217	1
639	1226	128	1
632	615	137	1
435	2031	136	1
583	438	144	1
583	338	228	1
583	902	96	5
606	1885	97	1
612	2441	98	1
527	1598	136	1
561	2306	222	1
417	1076	16	1
417	18	77	1
417	759	92	1
417	2493	93	1
417	2202	63	1
417	1210	93	1
417	902	15	1
555	1139	136	1
656	1250	136	1
578	2540	9	2
568	1913	128	1
102	1986	99	1
102	338	228	2
102	481	188	1
102	2195	199	1
611	902	96	2
611	178	0	1
642	1815	117	1
642	2296	117	1
642	1892	117	1
642	868	117	1
642	1373	117	1
642	1960	117	1
614	1470	105	1
614	2441	105	1
614	2029	105	1
614	1750	105	1
614	375	105	1
614	979	105	1
614	1315	105	1
614	953	105	1
614	1568	105	1
554	1275	136	1
317	902	111	1
317	2431	211	1
317	1465	7	1
317	338	68	1
317	16	55	1
617	879	194	1
617	687	194	1
617	902	96	2
617	1652	188	1
593	902	96	1
593	300	144	1
575	1052	1	1
575	1538	230	1
575	902	96	2
563	615	34	1
643	45	188	1
643	338	228	1
643	902	96	3
643	2431	198	1
643	2443	198	1
542	1323	209	1
542	1323	217	1
560	902	96	3
595	279	97	1
636	1465	144	1
636	209	188	1
636	338	228	1
636	2534	198	1
636	1850	99	1
636	902	96	2
581	1042	136	1
603	1973	136	1
586	371	136	1
418	792	136	1
549	574	190	1
549	902	96	1
549	179	188	1
549	1508	99	1
550	1181	120	1
550	1114	170	1
658	1356	190	2
658	902	96	2
582	2243	196	1
582	178	0	2
582	902	96	3
478	496	136	1
478	468	136	1
478	1139	136	1
621	2005	136	1
621	2322	233	1
621	1694	136	1
621	1040	136	1
621	274	136	1
621	1883	136	1
621	912	136	1
621	1754	136	1
547	2093	209	1
547	961	57	1
278	671	136	1
263	847	136	1
584	1446	203	1
584	902	96	1
584	1027	188	1
584	178	0	1
584	1582	201	1
631	1485	136	1
631	1915	136	1
608	2234	0	1
608	902	96	2
615	2486	229	1
615	338	228	3
615	902	96	3
652	1794	188	1
652	2062	199	1
652	338	228	1
652	1986	99	1
652	1570	199	1
652	902	96	2
638	953	136	1
583	409	147	2
583	879	194	1
583	1466	190	2
562	902	96	1
562	1570	199	1
562	1389	196	1
540	902	96	6
540	178	0	1
620	1135	188	1
620	902	96	1
620	178	0	1
548	417	136	1
536	960	136	1
571	1323	209	3
571	1323	217	3
602	1349	136	1
585	818	42	1
585	902	96	1
585	1741	199	1
579	488	136	1
634	2131	196	1
628	1825	97	1
622	968	97	1
576	338	228	1
576	879	198	1
576	902	96	2
576	558	98	1
576	1000	1	1
733	977	136	1
700	1946	209	1
700	2013	59	1
371	325	189	1
371	586	188	1
371	2076	200	1
371	300	144	1
766	902	96	3
753	685	105	1
668	902	96	3
668	2557	188	1
668	178	0	2
665	338	228	1
665	1346	203	1
665	378	99	1
665	2300	156	1
665	1203	203	1
665	260	188	1
665	902	96	2
665	879	203	1
217	2060	136	1
719	569	235	1
800	881	98	1
576	480	190	1
576	687	194	1
576	1985	99	1
690	851	146	2
690	1463	99	1
690	902	96	2
690	887	188	1
24	120	233	1
487	1143	97	1
307	178	0	2
307	2287	188	1
307	1508	99	1
307	1558	151	1
307	1696	97	1
307	2140	97	1
307	687	194	1
307	2161	97	1
679	300	144	1
679	1049	150	1
679	902	96	1
679	2076	200	1
679	338	228	1
723	1563	166	1
482	440	132	1
720	1348	60	2
720	1610	61	2
720	2540	121	2
676	1118	97	1
690	879	194	1
678	1524	136	1
775	1492	97	1
184	1634	136	1
784	902	96	3
64	486	97	1
792	2195	199	1
792	780	188	1
792	282	189	1
691	2308	188	1
691	687	194	1
691	178	0	1
691	902	96	2
735	1508	99	1
735	178	0	2
735	1851	188	1
735	902	96	3
735	687	194	1
735	538	97	1
735	2515	97	1
770	761	120	1
770	1740	217	1
770	2145	120	1
770	2051	120	1
770	2151	120	1
770	422	217	1
789	1419	203	1
789	378	99	1
789	2300	156	1
789	2280	203	1
789	879	203	1
789	2210	188	1
789	902	96	2
789	22	190	1
692	1986	99	1
692	2195	199	1
692	902	96	2
692	308	42	1
764	1142	136	1
48	1653	188	1
48	1652	189	1
48	178	0	1
48	1819	106	1
698	842	18	1
801	1454	136	1
747	902	96	3
743	48	136	1
752	1508	99	1
752	1819	106	1
752	178	0	1
752	902	96	1
752	1253	188	1
793	992	225	1
793	571	175	1
793	841	225	1
791	874	98	1
722	212	98	1
661	879	194	1
661	178	0	1
661	686	196	1
661	902	96	3
661	1508	99	1
711	2188	136	1
795	2324	136	1
741	149	97	1
667	188	98	1
667	902	96	4
726	76	98	1
726	902	96	1
726	2160	98	1
660	659	97	1
682	902	96	3
682	480	190	1
682	879	194	1
682	178	0	2
682	2001	188	1
749	1216	97	1
713	2261	199	1
713	1240	188	1
798	902	96	1
798	338	228	1
798	1699	229	1
798	1049	150	1
798	2534	198	1
798	135	198	1
798	1465	144	1
802	902	96	1
802	687	194	1
802	954	188	1
802	178	0	1
714	178	180	1
714	1959	76	1
714	687	143	1
714	2446	22	1
714	902	15	1
807	135	211	1
807	2310	55	1
807	338	68	1
807	2503	111	1
807	1465	7	1
680	443	136	1
521	1049	10	1
521	902	111	1
521	1465	7	1
521	137	55	1
521	338	68	1
805	2030	196	1
805	2131	193	2
805	902	96	1
468	178	0	1
468	687	194	1
468	1737	188	1
777	853	188	1
767	902	96	3
767	1741	199	1
767	377	188	1
767	338	228	1
767	1986	99	1
767	2318	199	1
767	154	199	1
708	383	98	1
708	902	96	3
708	1401	98	1
734	1054	136	1
681	744	188	1
681	1538	230	1
724	952	188	1
724	902	96	2
724	2195	199	1
750	1570	199	1
149	338	228	1
149	1986	99	1
149	284	188	1
149	755	199	1
763	3	188	1
757	1252	188	1
557	388	98	1
663	319	136	1
663	1883	136	1
326	288	136	1
773	33	97	1
779	1455	98	1
779	2062	198	1
779	902	96	2
779	1635	98	1
748	657	188	1
137	521	233	1
137	1139	136	1
759	417	91	1
662	2220	97	1
737	1864	136	1
740	750	136	1
704	1281	136	1
368	1986	99	1
368	338	228	1
368	2195	199	1
368	765	188	1
804	1517	217	1
659	1538	230	1
659	300	144	1
659	2237	188	1
659	2345	189	1
659	580	191	1
659	902	96	3
742	531	136	1
665	68	188	1
665	1538	230	1
665	300	144	1
694	495	136	1
744	1992	136	1
744	681	136	1
744	224	136	1
744	1226	234	1
744	322	136	1
718	902	96	2
746	168	188	1
746	178	0	1
746	902	96	1
746	687	194	1
796	372	136	1
796	1561	136	1
664	547	217	1
697	968	97	1
367	2372	136	1
257	877	97	1
161	735	136	1
717	1409	136	1
264	1003	136	1
264	255	136	1
760	1518	188	1
760	832	190	1
760	902	96	1
787	902	96	1
724	2261	199	1
724	2502	188	1
797	2540	9	1
797	1856	120	1
797	813	217	1
675	902	96	2
811	2137	136	1
144	384	1	1
144	1411	0	1
706	1636	188	1
706	323	190	1
489	153	98	1
489	1688	98	1
809	919	98	1
515	2089	136	1
721	902	96	6
721	2011	98	1
721	619	98	1
771	968	136	1
736	1211	97	1
715	214	98	1
715	945	98	2
715	902	96	2
765	368	136	1
810	956	97	1
490	1217	136	1
231	1009	64	1
231	1009	234	2
685	2289	144	1
685	1049	150	1
685	753	99	1
685	1986	99	1
685	902	96	2
685	815	188	1
685	338	228	2
675	1570	199	1
675	2283	199	1
675	338	229	1
725	2041	217	1
684	841	235	1
666	417	110	1
761	216	188	1
693	1746	136	1
68	665	136	1
271	489	136	1
751	1686	98	1
751	902	96	1
751	2431	198	1
751	974	98	1
751	338	228	1
716	1928	0	1
716	2091	188	1
716	1508	99	1
716	902	96	1
224	2457	98	1
224	273	98	1
808	1278	97	1
785	338	228	2
785	1025	188	1
785	902	96	2
903	2195	199	1
903	100	188	1
892	1155	136	1
848	552	136	1
848	1096	136	1
848	1381	136	1
848	89	136	1
848	2098	136	1
358	1190	132	1
358	598	132	1
358	1132	224	2
358	1061	132	1
358	1679	220	1
358	1789	132	1
846	1173	136	1
906	1986	99	1
906	338	228	3
906	86	188	1
906	2037	199	1
906	902	96	3
906	2195	199	1
886	1538	230	1
886	605	189	1
886	902	96	3
886	300	144	1
886	1749	188	1
836	37	229	1
836	687	194	1
836	1819	106	1
836	902	96	2
836	178	0	1
934	1819	106	1
934	1354	188	1
934	323	190	1
934	902	96	2
934	1985	99	1
863	268	136	1
330	1409	136	1
330	1218	136	1
890	977	136	1
890	1229	233	1
610	1948	97	1
849	998	97	1
293	844	97	1
889	1750	30	1
148	1801	136	1
148	1040	136	1
894	1130	186	1
856	1986	99	1
856	902	96	1
856	1570	199	1
856	338	228	1
856	2062	199	1
856	592	188	1
943	178	0	1
943	902	96	3
943	2344	188	1
943	687	194	1
943	1985	99	1
865	2331	129	1
829	1975	188	1
829	300	144	1
829	902	96	3
829	2333	200	1
835	902	96	1
835	1959	188	1
835	178	0	1
845	338	228	2
845	902	96	3
845	589	188	1
845	174	189	1
842	19	188	1
842	698	144	1
842	2120	203	1
842	902	96	2
828	2540	9	1
893	2023	128	1
918	22	190	1
918	902	96	3
918	244	188	1
918	2479	99	1
854	420	188	1
473	2360	136	1
901	279	97	1
817	1867	136	1
861	2003	36	1
834	1317	136	1
919	2195	199	1
843	902	96	2
898	987	136	1
926	9	188	2
860	2443	198	1
860	2097	198	1
860	1465	144	1
860	2440	42	1
860	1049	150	1
860	338	228	1
860	902	96	1
881	2451	98	1
881	902	96	2
909	2540	121	2
909	2393	60	1
946	1837	129	1
852	902	96	2
852	1538	230	1
852	300	144	1
852	1063	188	1
458	500	42	1
458	2493	144	1
938	1130	24	1
857	2540	9	2
927	1001	188	1
927	902	96	2
927	2326	200	1
871	2464	98	1
871	2481	196	1
871	1382	98	1
871	879	194	1
871	902	96	1
871	1985	99	1
871	386	190	1
805	2131	196	1
858	1398	136	1
844	2062	198	1
844	594	98	1
844	293	98	1
844	902	96	3
914	135	198	1
914	902	96	2
914	879	198	1
877	902	96	1
877	1031	188	1
877	931	98	1
877	257	98	1
877	338	228	1
412	230	97	1
876	421	98	1
876	782	98	1
876	902	96	4
178	1621	132	1
178	521	132	1
178	2064	132	1
178	1058	132	1
178	652	220	1
178	1936	132	1
178	936	132	1
178	2065	132	1
178	1817	132	1
178	1234	132	1
178	1721	132	1
883	1682	233	1
940	2339	199	2
940	902	96	6
924	879	194	1
924	902	96	1
924	2056	188	1
925	1850	99	1
925	902	96	2
925	2543	99	1
822	1538	70	1
822	1582	217	1
822	580	55	1
822	300	7	1
822	338	68	1
822	902	111	1
822	1044	7	1
422	2202	6	1
422	770	217	1
422	902	111	1
422	16	55	1
422	338	68	1
873	1508	99	1
873	902	96	1
873	1819	106	1
873	2108	41	1
874	178	0	1
874	572	189	1
874	902	96	2
874	2159	188	1
874	687	194	1
841	1323	217	4
841	1323	209	4
841	1432	73	1
944	1538	230	1
944	2492	196	1
944	580	191	1
944	819	189	1
944	1044	144	1
944	902	96	3
867	1523	188	1
867	338	228	1
867	1819	106	1
867	902	96	2
908	2089	98	1
928	448	136	1
708	1465	144	2
708	2478	188	1
708	2510	203	1
708	879	198	1
708	1971	97	1
708	338	228	2
708	1383	201	1
625	844	136	1
139	32	97	1
866	902	96	2
866	1944	98	1
866	113	98	1
647	189	136	1
825	1731	98	1
813	797	128	1
813	797	217	1
917	2298	65	1
911	338	229	1
911	2261	199	1
911	338	228	2
911	902	96	3
911	1986	99	1
864	1857	217	1
935	2202	85	1
935	902	96	2
862	902	96	2
862	2066	193	1
862	879	194	1
862	1356	190	1
862	2295	98	1
862	1829	188	1
862	1985	99	1
842	1611	188	1
842	1261	200	1
842	300	144	1
400	2062	199	1
400	62	42	1
400	1570	199	1
932	902	111	1
932	2202	6	1
439	1508	99	1
439	2	188	1
616	1307	179	1
875	1360	136	1
875	561	64	1
643	300	144	2
643	1486	188	1
643	2076	200	2
267	2545	188	1
267	1819	106	1
267	781	189	1
216	1867	136	1
216	761	136	1
216	1884	136	2
216	1784	136	1
216	540	136	1
216	2293	136	1
216	1033	136	1
216	682	136	1
216	2196	136	1
216	1658	136	1
216	1003	136	1
216	1053	136	1
216	204	136	1
