934	mark delaney	3	7
935	antonio johnson	3	4
936	jonny walker	3	1
940	james williams	3	1
943	paul miller	3	5
947	sam trott	3	3
951	josh johnson	3	3
958	western suburbs sc	3	8
964	josh bell	3	4
233	eric morris	3	4
118	jeff jones	3	1
305	mick morris	3	1
979	tom brown	3	1
189	jack hill	3	4
989	maurice smith	3	4
96	harry williams	3	1
992	syracuse stars	3	0
797	charlotte checkers	3	0
998	brandon bolden	3	4
953	david lloyd	3	1
1005	kevin carr	3	4
1009	s.l. benfica	3	0
682	gary smith	3	1
334	jack taylor	3	4
468	john smith	3	1
468	john smith	3	1
1018	tony brown	3	1
1026	aaron jones	3	1
1028	martin coleman	3	4
1029	ben smith	3	1
393	allan lewis	3	1
1030	jason smith	3	1
1033	ross smith	3	1
943	paul miller	3	5
1039	arthur johnson	3	4
1040	aaron brown	3	1
1042	chris collins	3	1
1045	alfredo morales	3	3
1018	tony brown	3	1
571	milwaukee brewers	3	0
1053	john mccormack	3	1
1056	phil clark	3	3
450	charlie white	3	1
1058	robert smith	3	1
1062	ben wright	3	4
1064	john harris	3	4
1066	james white	3	4
750	steve thompson	3	4
1075	tom lockyer	3	4
1081	john o'sullivan	3	1
1082	john dillon	3	1
1083	mike o'neill	3	3
1088	curtis brown	3	1
1093	harry morris	3	4
1095	jimmy doyle	3	7
1096	tim ryan	3	4
1098	rob murphy	3	2
14	doug smith	3	1
1105	united states national cricket team	3	0
1110	alex smith	3	4
1113	buffalo all-americans	3	0
1021	taylor duncan	3	1
1126	william green	3	4
1127	bobby allen	3	5
1130	jim brown	3	4
562	john clay	3	1
1136	ian robertson	3	4
1139	bobby bell	3	1
1141	john thompson	3	5
1142	george stewart	3	4
1144	sid smith	3	4
1145	kansas city blues	3	0
1072	john buchanan	3	1
747	aleksandr kozlov	3	5
976	richard kent	3	1
1153	adirondack phantoms	3	0
1154	niagara falls flyers	3	10
1155	john thomas	3	4
1157	james hughes	3	1
1158	kevin barry	3	1
1160	george knight	3	4
1163	eddie johnson	3	5
283	bob johnson	3	1
1172	india national under-20 football team	3	8
1173	juanito	3	4
940	james williams	3	1
1179	joe cooper	3	1
1181	travis taylor	3	4
1182	martin smith	3	4
1173	juanito	3	4
1079	ron smith	3	1
1187	adam mitchell	3	4
1189	martin john	3	4
1190	mike edwards	3	4
1196	dave thomas	3	4
899	mark johnson	3	1
404	paul dixon	3	1
1200	kevin murphy	3	5
1215	shaun kelly	3	4
1216	michael taylor	3	1
262	john bond	3	1
828	vancouver vipers	3	0
944	joe murray	3	1
1226	pittsburgh pirates	3	11
661	chris martin	3	1
1207	lawrence roberts	3	1
1234	charlie vaughan	3	4
1239	nap lajoie	3	1
1242	andrew mitchell	3	1
96	harry williams	3	1
1248	oakwood f.c.	3	8
1251	matt davidson	3	3
267	john morgan	3	1
1258	mikhail varnakov	3	2
309	volleyball	3	0
571	milwaukee brewers	3	0
1229	paul burke	3	1
1249	paul runge	3	1
1078	harry smith	3	1
1262	new york knickerbockers	3	9
977	ryan woods	3	1
1265	gordon brown	3	1
1275	michael wright	3	1
1281	mike miller	3	1
1282	richard logan	3	4
1283	david banks	3	1
1290	willie young	3	1
1292	baltimore orioles	3	0
496	robert williams	3	1
615	jackie robinson	3	1
1297	canterbury rams	3	11
968	anthony davis	3	1
1303	david mclean	3	4
1259	al johnson	3	4
1310	john young	3	3
1311	jason williams	3	1
1097	s.c. espinho	3	0
748	lionel brown	3	1
1155	john thomas	3	4
1173	juanito	3	4
1018	tony brown	3	1
1326	bobby greenwood	3	4
1072	john buchanan	3	1
767	chris harris	3	1
956	mark davis	3	1
1330	mike mcdermott	3	3
105	michael green	3	5
617	jack shelton	3	1
1335	eddie edwards	3	6
540	chris smith	3	1
1337	mike mccoy	3	3
1340	stade bordelais	3	8
807	lindsay taylor	3	1
1342	travis wilson	3	3
1345	rusty smith	3	4
1110	alex smith	3	4
1347	gordon banks	3	4
1349	petko petkov	3	4
1361	phil wilson	3	4
598	george anderson	3	1
956	mark davis	3	1
847	john green	3	1
1374	chris edwards	3	7
1375	barry brown	3	4
1377	bernard taylor	3	7
661	chris martin	3	1
786	john jones	3	5
682	gary smith	3	1
1385	derrick brown	3	4
1386	brandon williams	3	4
322	david lee	3	1
1392	ryan griffin	3	4
992	syracuse stars	3	0
1397	henry martin	3	4
726	john wilson	3	4
582	steve brown	3	3
1313	charlie mason	3	1
1409	jeff smith	3	4
1188	stephen mcguinness	3	1
288	david johnson	3	1
1415	chris perkins	3	4
1417	mark robinson	3	1
468	john smith	3	1
1426	paul murphy	3	4
659	george smith	3	1
1437	brian o'connor	3	4
1443	ryan fry	3	1
1444	ralph evans	3	7
829	bob davis	3	1
766	peter wright	3	1
1447	detroit falcons	3	10
1452	harold shaw	3	4
1376	dan murphy	3	1
956	mark davis	3	1
1454	ken jones	3	1
1456	john blair	3	4
523	edward hudson	3	1
1458	brad miller	3	2
1206	josh robinson	3	1
1459	jon marc carrier	3	1
1278	kevin white	3	1
721	ryan smith	3	1
1381	andy holt	3	1
1464	barry smith	3	2
288	david johnson	3	1
1066	james white	3	4
1467	howie jones	3	3
1292	baltimore orioles	3	0
1472	manchester giants	3	9
1474	george gardiner	3	7
1479	charles mackie	3	4
528	raymond jones	3	1
1360	george wright	3	1
1485	tommy sloan	3	4
1126	william green	3	4
867	david hayes	3	1
1492	richard carter	3	5
659	george smith	3	1
317	bobby jones	3	4
1502	sc freiburg	3	8
584	andy robinson	3	4
1504	cedric thompson	3	4
560	bryan davis	3	1
1517	boca juniors	3	11
1090	bruce miller	3	1
1524	brian dixon	3	4
1053	john mccormack	3	1
1528	fred howard	3	3
1529	anthony smith	3	5
1530	craig robinson	3	5
1534	st andrews f.c.	3	8
1537	las cruces vaqueros	3	9
583	john martin	3	4
1409	jeff smith	3	4
1081	john o'sullivan	3	1
692	nate harris	3	1
1058	robert smith	3	1
845	adam smith	3	1
102	mike johnson	3	1
1554	lionel morgan	3	1
1559	darren hughes	3	4
1561	dwight smith	3	4
1566	jason jones	3	4
380	steve johnson	3	1
803	philadelphia athletics	3	0
1573	george patterson	3	5
1576	jimmy collins	3	5
1579	luis martinez	3	3
1580	kevin byrne	3	4
1581	ed smith	3	1
899	mark johnson	3	1
590	bill butler	3	1
1242	andrew mitchell	3	1
1152	neil young	3	1
1166	abu kanu	3	1
1593	san diego gulls	3	10
652	john watson	3	7
1003	scott brown	3	1
1132	cleveland indians	3	0
667	ben johnson	3	4
922	john mcdonald	3	1
1604	bobby ross	3	4
1606	bob christian	3	5
1607	darrell williams	3	1
1302	dee brown	3	4
956	mark davis	3	1
822	joe kerrigan	3	1
1386	brandon williams	3	4
1612	paul smith	3	4
14	doug smith	3	1
1470	harry parker	3	1
1371	stade montois	3	0
750	steve thompson	3	4
1329	tom smith	3	1
1616	leon williams	3	5
1618	paul edwards	3	4
1621	william smith	3	1
1618	paul edwards	3	4
1623	doug collins	3	1
529	john brown	3	1
469	daryl taylor	3	1
1634	andy thomas	3	4
1637	john harvey	3	4
1638	will davis	3	4
489	matt williams	3	3
766	peter wright	3	1
1645	bobby carpenter	3	2
1190	mike edwards	3	4
1270	choi yong-soo	3	1
1648	billy kelly	3	3
721	ryan smith	3	1
1655	mike hoffman	3	2
1454	ken jones	3	1
1360	george wright	3	1
509	john hoffman	3	4
1661	david williams	3	1
1662	michael stewart	3	4
1615	frank sullivan	3	1
1126	william green	3	4
968	anthony davis	3	1
1292	baltimore orioles	3	0
372	pat watkins	3	1
1670	jay harris	3	5
1673	louis green	3	4
1675	lee johnson	3	5
1679	jim smith	3	4
844	jeremy smith	3	2
636	wendell white	3	1
1682	george young	3	1
963	stephen cooper	3	1
1684	st. louis browns	3	0
1671	john morrissey	3	1
1689	tyrone williams	3	1
1655	mike hoffman	3	2
1324	mike thomas	3	3
578	seattle totems	3	0
540	chris smith	3	1
1704	andrei nikitin	3	4
835	george jones	3	4
940	james williams	3	1
304	carlos mendoza	3	1
1714	alex forsyth	3	2
1715	trevor jacobs	3	4
1717	ryan kelly	3	4
1145	kansas city blues	3	0
940	james williams	3	1
208	ellis johnson	3	1
1726	calgary mustangs	3	8
1730	coquitlam express	3	10
1141	john thompson	3	5
274	john fitzpatrick	3	1
1736	jeff schmidt	3	3
540	chris smith	3	1
1619	jon jenkins	3	1
1009	s.l. benfica	3	0
1476	gks katowice	3	0
1410	bobby brown	3	5
1744	jake long	3	4
1731	kevin murray	3	1
1750	david martin	3	6
89	bill miller	3	1
1183	robert shaw	3	1
1754	bob davidson	3	3
1756	paul thompson	3	1
1760	maccabi haifa f.c.	3	8
1110	alex smith	3	4
1763	alan irvine	3	4
1767	bill shepherd	3	4
348	chris clarke	3	1
1090	bruce miller	3	1
1621	william smith	3	1
1036	brian rogers	3	1
283	bob johnson	3	1
143	larry jones	3	1
667	ben johnson	3	4
89	bill miller	3	1
1315	scott davis	3	1
1782	mike ryan	3	4
1078	harry smith	3	1
1786	ricky moore	3	4
1433	len smith	3	1
1795	harry swayne	3	4
1173	juanito	3	4
1774	fred jones	3	1
1797	danny bradley	3	1
1361	phil wilson	3	4
1417	mark robinson	3	1
1801	kevin foster	3	5
1807	danny hall	3	4
1808	ryan anderson	3	1
1398	fred cone	3	1
1815	mike ramsey	3	3
1817	harry taylor	3	3
1190	mike edwards	3	4
1820	jim dougherty	3	4
1822	jim kelly	3	7
1825	jeremy ross	3	4
267	john morgan	3	1
1654	roger brown	3	1
1030	jason smith	3	1
1409	jeff smith	3	4
862	jason roberts	3	1
1661	david williams	3	1
48	joe smith	3	3
1837	san jose earthquakes	3	8
914	barret robbins	3	1
593	orie arntzen	3	1
1275	michael wright	3	1
1009	s.l. benfica	3	0
1839	kevin porter	3	5
237	marcus smith	3	1
1581	ed smith	3	1
80	bayer 04 leverkusen	3	0
1126	william green	3	4
1846	john ridley	3	4
417	dave smith	3	3
1641	york region shooters	3	0
763	john scott	3	2
1457	great falls americans	3	0
1739	marvin jones	3	1
1428	mikael johansson	3	1
962	george mcneill	3	1
789	mark bell	3	1
451	josh anderson	3	1
1740	john mcdermott	3	1
1857	sociedade esportiva palmeiras	3	8
1858	dan jennings	3	3
1751	galatasaray s.k.	3	0
371	jack ryan	3	1
659	george smith	3	1
1487	harry lewis	3	1
1872	david sloan	3	4
225	david carter	3	6
1874	durham huskies	3	10
1875	colin porter	3	3
871	viktor fischer	3	1
1235	micky cook	3	1
1020	eric wright	3	1
1727	ole olsen	3	1
1231	david little	3	1
1512	tim baker	3	1
1130	jim brown	3	4
1445	saeed ahmed	3	1
69	jack robinson	3	1
1884	john divers	3	4
204	steve smith	3	1
1386	brandon williams	3	4
1885	john sullivan	3	4
1818	rob evans	3	1
1040	aaron brown	3	1
1889	simon king	3	4
1892	john kennedy	3	3
1893	tom martin	3	3
1894	atlanta beat	3	8
1899	neil berry	3	3
1376	dan murphy	3	1
912	jermaine anderson	3	1
1902	joe brown	3	3
1098	rob murphy	3	2
1906	tim mcintosh	3	3
1756	paul thompson	3	1
1307	steve reese	3	1
1907	alex scott	3	4
878	new york americans	3	0
1442	serhiy shevchuk	3	1
1310	john young	3	3
841	washington nationals	3	9
1909	steven smith	3	5
1910	ricardo	3	4
1751	galatasaray s.k.	3	0
1915	mark devlin	3	1
1029	ben smith	3	1
1614	david robertson	3	1
486	jonathan williams	3	1
1923	john yuill	3	4
1267	ron hall	3	1
1929	reggie johnson	3	5
513	buffalo bisons	3	0
1933	michael reed	3	4
1939	kyle williams	3	4
322	david lee	3	1
1149	mark anderson	3	1
440	vadim ivanov	3	1
1942	baltimore bays	3	8
967	barry fry	3	1
979	tom brown	3	1
1920	rob johnson	3	1
1110	alex smith	3	4
1179	joe cooper	3	1
1950	walter bruce	3	4
1953	bud thomas	3	3
876	eric williams	3	1
803	philadelphia athletics	3	0
1413	jack jenkins	3	1
1100	philadelphia quakers	3	0
1964	granada cf	3	8
1694	ken strong	3	1
1019	santos f.c.	3	0
1719	steve moore	3	1
1817	harry taylor	3	3
1966	georgi velinov	3	4
1392	ryan griffin	3	4
486	jonathan williams	3	1
1969	washington diplomats	3	8
1970	fc rapid ghidighici	3	8
552	chris brown	3	1
1972	al smith	3	1
1973	george clark	3	3
1976	garry kimble	3	4
288	david johnson	3	1
1978	ron davis	3	1
1026	aaron jones	3	1
1058	robert smith	3	1
847	john green	3	1
1132	cleveland indians	3	0
1989	carlos parra	3	4
1991	danny o'brien	3	4
1724	tommy wright	3	1
1992	eddie miller	3	3
1779	ben clarke	3	1
1826	john johnson	3	1
841	washington nationals	3	9
874	maurice evans	3	1
1011	jeff lee	3	1
1913	chicago mustangs	3	0
2002	richard edwards	3	4
2003	petri kokko	3	2
1218	bill edwards	3	1
1104	john lamb	3	1
2007	bob humphreys	3	3
2008	criollos de caguas	3	9
1896	keith williams	3	1
1568	john millman	3	1
1212	george armstrong	3	1
2023	al-hilal sc	3	8
2029	james ward	3	6
1309	phil crosby	3	1
1883	jeff white	3	1
1358	jim jackson	3	1
831	michael scott	3	1
2036	aaron greene	3	4
204	steve smith	3	1
2047	brian anderson	3	3
886	fred miller	3	4
668	phil edwards	3	1
1904	fred jackson	3	1
2051	derek williams	3	7
658	ben rhodes	3	1
906	chris wilson	3	1
1206	josh robinson	3	1
1311	jason williams	3	1
2060	john higgins	3	4
784	david richards	3	4
1058	robert smith	3	1
2063	jarkko immonen	3	2
2064	wilf smith	3	4
2065	mark miller	3	4
2067	jerry johnson	3	4
1896	keith williams	3	1
2070	young peter jackson	3	7
1292	baltimore orioles	3	0
1720	jordan moore	3	1
2077	ralph miller	3	5
2079	jack evans	3	2
1386	brandon williams	3	4
426	billy davis	3	1
1721	william anderson	3	1
583	john martin	3	4
721	ryan smith	3	1
1961	darren lewis	3	1
1072	john buchanan	3	1
2094	adam morrison	3	5
1581	ed smith	3	1
911	josh harris	3	1
1358	jim jackson	3	1
560	bryan davis	3	1
1873	lafayette currence	3	1
1216	michael taylor	3	1
529	john brown	3	1
1141	john thompson	3	5
2102	dan williams	3	3
2104	devin moore	3	4
1731	kevin murray	3	1
531	robert campbell	3	1
2107	art williams	3	5
2110	bill faul	3	3
2112	northwestern wildcats men's basketball	3	0
417	dave smith	3	3
1317	daniel johnson	3	1
1139	bobby bell	3	1
1791	terry smith	3	4
1503	luis ortiz	3	1
2127	buffalo rangers	3	0
1137	vancouver grizzlies	3	0
489	matt williams	3	3
2130	chicago bears	3	0
6	paul barnes	3	1
1896	keith williams	3	1
909	kingston frontenacs	3	0
1948	willie smith	3	4
1758	william thomas	3	1
486	jonathan williams	3	1
924	albert evans	3	4
2138	david porter	3	4
2139	bruce caldwell	3	3
461	brian williams	3	1
2089	tony franklin	3	3
1607	darrell williams	3	1
1016	chris holt	3	1
841	washington nationals	3	9
2147	petar kolev	3	4
489	matt williams	3	3
495	charlie brown	3	1
1003	scott brown	3	1
2158	david wilson	3	4
1118	des smith	3	1
461	brian williams	3	1
585	bryan williams	3	1
2169	fort lauderdale strikers	3	8
1250	billy hunter	3	1
552	chris brown	3	1
1226	pittsburgh pirates	3	11
792	doug adams	3	1
1130	jim brown	3	4
2181	rod smith	3	4
1675	lee johnson	3	5
1900	paul mcgregor	3	1
319	frank williams	3	1
1114	mark bradley	3	1
1029	ben smith	3	1
1682	george young	3	1
317	bobby jones	3	4
1716	steve green	3	1
2188	brandon james	3	5
109	craig smith	3	2
1544	don smith	3	1
1056	phil clark	3	3
1366	joe williams	3	1
1612	paul smith	3	4
413	ray mears	3	1
685	joe greene	3	7
2204	brooklyn tigers	3	0
2205	chris todd	3	4
982	beira-mar	3	0
968	anthony davis	3	1
2208	jack marriott	3	4
920	jimmy wilson	3	1
2215	brad nelson	3	3
2216	charlie butler	3	4
918	kyle jones	3	4
2217	zhang yu	3	5
1542	steve connelly	3	1
831	michael scott	3	1
2220	paul jorgensen	3	7
14	doug smith	3	1
1217	paul davis	3	1
571	milwaukee brewers	3	0
1612	paul smith	3	4
1885	john sullivan	3	4
7	andrew thompson	3	1
2034	ian hamilton	3	1
1410	bobby brown	3	5
2232	jon schmidt	3	5
1392	ryan griffin	3	4
540	chris smith	3	1
1053	john mccormack	3	1
720	port huron flags	3	0
1684	st. louis browns	3	0
1263	chris baker	3	1
89	bill miller	3	1
529	john brown	3	1
876	eric williams	3	1
1960	ken richardson	3	1
1447	detroit falcons	3	10
2248	steve ladew	3	3
681	henry jones	3	4
2251	new york titans	3	8
1581	ed smith	3	1
1956	don williams	3	1
1787	mick hill	3	1
1373	brad mills	3	1
918	kyle jones	3	4
964	josh bell	3	4
1866	justin turner	3	1
1366	joe williams	3	1
2265	sam narron	3	3
2266	buffalo bills	3	0
2164	john buckley	3	1
118	jeff jones	3	1
356	mike jones	3	1
2272	art stolkey	3	5
1693	paul donnelly	3	1
2273	brian o'neil	3	4
1493	detroit wheels	3	0
1263	chris baker	3	1
288	david johnson	3	1
2278	derek holland	3	3
2282	sacramento surge	3	8
1290	willie young	3	1
706	peter o'sullivan	3	1
757	dave buchanan	3	1
1864	glen johnson	3	1
992	syracuse stars	3	0
1658	john o'neill	3	1
2293	jim craig	3	4
1546	shad williams	3	1
1759	gordon smith	3	1
1978	ron davis	3	1
235	michael bennett	3	1
322	david lee	3	1
1329	tom smith	3	1
120	michael bradley	3	1
461	brian williams	3	1
1315	scott davis	3	1
283	bob johnson	3	1
1759	gordon smith	3	1
1892	john kennedy	3	3
1661	david williams	3	1
2316	sam cox	3	4
96	harry williams	3	1
1435	bobby smith	3	1
2322	mike cook	3	3
368	mike smith	3	1
2324	mike farrell	3	2
2247	eddie murray	3	1
1064	john harris	3	4
1539	john grace	3	1
1133	nigel smith	3	1
1988	glyn jones	3	1
2331	fc levadia tallinn	3	8
1783	john simmons	3	1
380	steve johnson	3	1
521	david thompson	3	1
1436	stan thomas	3	3
2290	luke dean	3	1
2303	jimmy sanders	3	1
1864	glen johnson	3	1
944	joe murray	3	1
212	jim morris	3	1
1500	mark burke	3	1
2145	tyrell biggs	3	1
1064	john harris	3	4
2266	buffalo bills	3	0
225	david carter	3	6
1441	earl clark	3	1
552	chris brown	3	1
1613	james thornton	3	4
2346	cleveland naps	3	0
368	mike smith	3	1
1633	bob davie	3	1
1042	chris collins	3	1
2351	bill jennings	3	3
468	john smith	3	1
979	tom brown	3	1
1481	samuel kyere	3	1
468	john smith	3	1
1483	universal fc	3	0
1218	bill edwards	3	1
461	brian williams	3	1
87	wang chao	3	1
529	john brown	3	1
2151	michael hunter	3	1
2296	joe wood	3	1
1691	tony martin	3	1
2256	chicago blaze	3	0
417	dave smith	3	3
2360	chris hill	3	5
315	joe mullen	3	1
1124	sherman obando	3	1
2349	seacoast united phantoms	3	0
829	bob davis	3	1
2365	bernie williams	3	3
845	adam smith	3	1
2322	mike cook	3	3
2055	greg gary	3	1
766	peter wright	3	1
2369	cleveland browns	3	0
903	matthew wells	3	1
1338	brandon smith	3	1
1784	alex jackson	3	1
1672	john mcguinness	3	1
1915	mark devlin	3	1
2376	blake bell	3	1
317	bobby jones	3	4
368	mike smith	3	1
1867	john gibson	3	1
1435	bobby smith	3	1
1082	john dillon	3	1
668	phil edwards	3	1
1017	brian glynn	3	1
82	john o'donnell	3	1
286	alexander egger	3	4
1218	bill edwards	3	1
1867	john gibson	3	1
735	gary jones	3	1
513	buffalo bisons	3	0
1620	willie miller	3	1
1925	john lewis	3	1
1886	darryl roberts	3	1
356	mike jones	3	1
1362	washington senators	3	9
1183	robert shaw	3	1
468	john smith	3	1
2100	pablo martinez	3	1
1858	dan jennings	3	3
777	jamie smith	3	1
1738	tom lynch	3	4
1281	mike miller	3	1
2020	brian winters	3	1
675	willie williams	3	1
2392	hal griggs	3	4
1526	maurice taylor	3	1
1362	washington senators	3	9
1088	curtis brown	3	1
1329	tom smith	3	1
2211	willie taylor	3	1
2298	windsor royals	3	0
2254	sacramento knights	3	0
1587	montreal royals	3	0
932	mike morgan	3	1
1831	mark kelly	3	1
856	brad butler	3	1
2196	sean higgins	3	1
1158	kevin barry	3	1
913	scott patterson	3	1
608	john moody	3	1
371	jack ryan	3	1
424	ce europa	3	0
1943	stuart gray	3	1
2414	harry watson	3	2
1009	s.l. benfica	3	0
1078	harry smith	3	1
1338	brandon smith	3	1
1586	jan hoffmann	3	1
2421	davon jones	3	5
1190	mike edwards	3	4
1461	bandari f.c.	3	0
1009	s.l. benfica	3	0
529	john brown	3	1
1661	david williams	3	1
803	philadelphia athletics	3	0
2434	police fc	3	8
1621	william smith	3	1
468	john smith	3	1
1145	kansas city blues	3	0
857	roanoke valley rebels	3	0
1879	essex leopards	3	0
2372	dale williams	3	1
1867	john gibson	3	1
597	carolina mudcats	3	0
1709	bobby howe	3	1
2213	abdoulaye keita	3	1
356	mike jones	3	1
2163	brian harvey	3	1
1789	bill bradley	3	1
1059	bill smith	3	1
224	john miller	3	1
2427	philadelphia fury	3	0
1013	willie green	3	1
1315	scott davis	3	1
968	anthony davis	3	1
1796	jim walsh	3	1
513	buffalo bisons	3	0
1967	leonardo morales	3	1
542	boston reds	3	0
1054	david green	3	1
389	john moore	3	1
611	walter price	3	1
1761	glasgow tigers	3	0
2005	joe paterson	3	1
2454	bobby brooks	3	4
2083	st. louis ambush	3	0
319	frank williams	3	1
1040	aaron brown	3	1
268	john simpson	3	1
1033	ross smith	3	1
718	paul johnson	3	1
2375	alex green	3	1
2385	ron morris	3	1
96	harry williams	3	1
960	vladimir korsunov	3	1
2465	fred moore	3	7
2338	anil kumar	3	1
2433	stephen foster	3	1
2050	pat haggerty	3	1
1367	michael barnes	3	1
1085	matt ryan	3	1
524	brandon fields	3	1
1972	al smith	3	1
922	john mcdonald	3	1
1808	ryan anderson	3	1
339	russell allen	3	1
654	jim o'brien	3	1
2041	brooklyn dodgers	3	0
89	bill miller	3	1
1026	aaron jones	3	1
716	rodrigo salinas	3	1
1719	steve moore	3	1
1351	steve collins	3	1
1384	brian vogler	3	1
723	san francisco seals	3	0
1374	chris edwards	3	7
1134	mamadou bagayoko	3	1
288	david johnson	3	1
2158	david wilson	3	4
1229	paul burke	3	1
1585	mike boland	3	1
2214	binghamton triplets	3	0
2469	jimmy carter	3	1
1363	jim hall	3	1
2394	tony lowery	3	1
2168	steve adams	3	1
2395	lee wheat	3	1
2494	phil mudrock	3	3
1578	jim price	3	1
721	ryan smith	3	1
432	jackie brown	3	1
1799	chris summers	3	1
1417	mark robinson	3	1
1598	john galvin	3	1
1311	jason williams	3	1
691	john anderson	3	4
659	george smith	3	1
1956	don williams	3	1
911	josh harris	3	1
1761	glasgow tigers	3	0
1265	gordon brown	3	1
2508	dennis bailey	3	4
2510	tennessee state tigers basketball	3	0
860	anthony johnson	3	1
2098	donald smith	3	1
1756	paul thompson	3	1
1756	paul thompson	3	1
2031	josh boone	3	1
2041	brooklyn dodgers	3	0
2441	li fang	3	1
847	john green	3	1
2517	orlando city sc	3	8
1380	thomas smith	3	1
2520	mitch hall	3	4
2247	eddie murray	3	1
940	james williams	3	1
2366	tacoma stars	3	0
388	richard wright	3	1
654	jim o'brien	3	1
987	ray williams	3	1
389	john moore	3	1
468	john smith	3	1
724	mike reilly	3	1
279	ryan hargrave	3	1
32	andy brown	3	1
2118	chris riley	3	1
356	mike jones	3	1
1454	ken jones	3	1
1682	george young	3	1
1996	nick williams	3	1
1883	jeff white	3	1
1388	darius morris	3	1
443	derek temple	3	1
1751	galatasaray s.k.	3	0
981	evansville icemen	3	0
1211	kiero small	3	1
1145	kansas city blues	3	0
540	chris smith	3	1
2452	travis fulton	3	1
1416	mike martin	3	4
